LTE,510,10,2003,38144277,0,107.6114,-6.9184,1010,42,1,1458929912,1783440672,0
LTE,510,10,2005,109910303,0,107.5996,-6.8855,1000,19,1,1458929914,1757907487,0
LTE,510,10,2013,38156555,0,107.587,-6.8948,4928,50,1,1458929916,1782984422,0
LTE,510,10,2013,39208213,0,107.5743,-6.8906,2176,42,1,1458929917,1757907486,0
LTE,510,10,2027,38176031,0,107.5938,-6.8732,3103,50,1,1458929918,1757907487,0
LTE,510,10,2027,38176032,0,107.5943,-6.8772,1000,3,1,1443494602,1757907486,0
LTE,510,10,6021,59398175,0,112.728,-7.2761,1108,49,1,1458929939,1769474763,0
LTE,510,10,6023,59395349,0,112.7112,-7.2691,2224,50,1,1458929940,1772988122,0
LTE,510,10,6021,59398155,0,112.7451,-7.2804,6224,50,1,1458929939,1769474763,0
LTE,510,10,6022,59473183,0,112.6629,-7.2829,1496,15,1,1458929940,1769474824,0
LTE,510,10,6021,59398176,0,112.7311,-7.2735,1258,4,1,1444290251,1772988123,0
LTE,510,10,6022,59473163,0,112.6734,-7.2836,9234,50,1,1458929940,1769474824,0
LTE,510,10,6021,59398165,0,112.7277,-7.2794,2201,50,1,1458929939,1769474763,0
LTE,510,10,6207,59439371,0,112.7156,-7.3147,8628,50,1,1458929942,1772988121,0
LTE,510,10,6207,59580427,0,112.7147,-7.3296,500,50,1,1458929943,1757909707,0
LTE,510,10,6212,59397397,0,112.7051,-7.2882,1962,18,1,1458929946,1769474822,0
LTE,510,10,6212,59403807,0,112.7099,-7.2745,5257,50,1,1458929946,1772988122,0
LTE,510,10,6023,59587851,0,112.7089,-7.2541,2995,28,1,1458929940,1769474827,0
LTE,510,10,6207,59561760,0,112.7157,-7.3254,1000,9,1,1446396210,1757909706,0
LTE,510,10,6207,59439391,0,112.7114,-7.3118,3583,27,1,1458929942,1783935062,0
LTE,510,10,6207,59580447,0,112.7103,-7.3267,1000,12,1,1458929943,1783935063,0
LTE,510,10,6212,59397408,0,112.7052,-7.2852,1000,6,1,1446396203,1751505724,0
LTE,510,10,6210,59517717,0,112.7323,-7.3224,1000,17,1,1458929946,1772988181,0
LTE,510,10,6212,59397398,0,112.7071,-7.2883,1000,5,1,1458929946,1769474822,0
LTE,510,10,6209,58653707,0,112.7751,-7.3722,8773,28,1,1458929944,1770998169,0
LTE,510,10,6212,59397387,0,112.7113,-7.2851,4752,22,1,1458929946,1769474822,0
LTE,510,10,6209,58650645,0,112.7854,-7.3715,630,50,1,1458929944,1770998169,0
LTE,510,10,6209,59478549,0,112.7637,-7.3625,9880,16,1,1458929944,1772988124,0
LTE,510,10,6212,59393567,0,112.6959,-7.2739,1561,43,1,1458929946,1769474822,0
LTE,510,10,6212,59397407,0,112.7062,-7.2821,7562,50,1,1458929946,1769474822,0
LTE,510,10,6210,59517727,0,112.7331,-7.3202,1000,13,1,1458929946,1772988181,0
LTE,510,10,6210,59477781,0,112.7304,-7.3318,500,50,1,1458929945,1772988124,0
LTE,510,10,6210,59587083,0,112.7301,-7.3355,6113,23,1,1458929946,1783723743,0
LTE,510,10,6209,58634261,0,112.7629,-7.3703,1275,16,1,1458929944,1772988124,0
LTE,510,10,6209,58653717,0,112.7747,-7.3741,1800,42,1,1458929944,1770998169,0
LTE,510,10,6209,58634271,0,112.7621,-7.3657,1000,11,1,1458929944,1772988124,0
LTE,510,10,6210,59477782,0,112.7308,-7.3297,1000,4,1,1446668782,1783723743,0
LTE,510,10,6207,59561759,0,112.7165,-7.3228,1732,28,1,1458929942,1772988121,0
LTE,510,10,6210,59452703,0,112.7333,-7.3132,7573,29,1,1458929945,1772988125,0
LTE,510,10,6212,59404821,0,112.7047,-7.3057,8976,50,1,1458929946,1772988121,0
LTE,510,10,6212,59393557,0,112.6975,-7.2763,1000,20,1,1458929946,1769474822,0
GSM,510,10,18723,41205,0,116.8654,-1.2632,1081,18,1,1459264991,1785148681,0
GSM,510,10,12206,41192,0,105.2462,-5.3891,1000,7,1,1459287243,1784225642,0
LTE,510,10,6212,59587359,0,112.6843,-7.2797,1000,15,1,1459288998,1769474823,0
LTE,510,10,2028,38209311,0,107.5929,-6.9642,4290,19,1,1459346389,1757907485,0
LTE,510,10,2028,110164235,0,107.5876,-6.9625,5386,15,1,1459346389,1783440722,0
LTE,510,10,2028,38176789,0,107.5736,-6.9658,4699,36,1,1459346389,1783440723,0
LTE,510,10,6212,59409675,0,112.7142,-7.2827,3822,33,1,1459354371,1769474823,0
LTE,510,10,6212,59587339,0,112.6893,-7.2785,2264,19,1,1459354371,1769474823,0
LTE,510,11,41306,105034246,0,106.8861,-6.2139,4800,25,1,1459379241,1760385366,0
LTE,510,11,41306,112652548,0,106.8717,-6.2121,6441,50,1,1459379241,1746709021,0
LTE,510,10,6214,59461397,0,112.7302,-7.2939,4644,49,1,1459382795,1783935062,0
LTE,510,10,6212,59409695,0,112.6899,-7.2805,2334,38,1,1459408011,1769474823,0
LTE,510,10,6214,59461407,0,112.7324,-7.2921,1000,10,1,1458832176,1783935062,0
GSM,510,10,9004,44183,0,122.0258,-4.7474,2462,24,1,1459476618,1747188965,0
